0.0,0.31222534,0.51933205
0.0001220703125,0.32461548,0.5390197
0.000244140625,0.33702087,0.55877984
0.0003662109375,0.34953308,0.57860863
0.00048828125,0.36211395,0.5985671
0.0006103515625,0.37480927,0.6185447
0.000732421875,0.38748932,0.63861763
0.0008544921875,0.40033722,0.6588584
0.0009765625,0.4132614,0.679145
0.0010986328125,0.4261856,0.6994735
0.001220703125,0.43924713,0.7198783
0.0013427734375,0.4523468,0.7403861
0.00146484375,0.4655304,0.7610084
0.0015869140625,0.47888184,0.7816726
0.001708984375,0.49220276,0.8024627
0.0018310546875,0.50561523,0.8232833
0.001953125,0.51916504,0.84418786
0.0020751953125,0.5327301,0.8652183
0.002197265625,0.5464325,0.8863021
0.0023193359375,0.56015015,0.90749276
0.00244140625,0.574028,0.92877495
0.0025634765625,0.58797455,0.9501029
0.002685546875,0.60201263,0.9715568
0.0028076171875,0.61608124,0.9930717
0.0029296875,0.6302872,1.0146781
0.0030517578125,0.6445694,1.0363723
0.003173828125,0.6588669,1.0581084
0.0032958984375,0.6734085,1.0799819
0.00341796875,0.687912,1.1019241
0.0035400390625,0.70254517,1.1239616
0.003662109375,0.7171631,1.1460525
0.0037841796875,0.73191833,1.1682311
0.00390625,0.74697876,1.1905013
0.0040283203125,0.76197815,1.2128898
0.004150390625,0.7770462,1.2353126
0.0042724609375,0.7921982,1.2577926
0.00439453125,0.8074875,1.280429
0.0045166015625,0.8228226,1.303073
0.004638671875,0.838356,1.325862
0.0047607421875,0.85385895,1.3487235
0.0048828125,0.8694992,1.3716346
0.0050048828125,0.8852844,1.3946601
0.005126953125,0.9011383,1.4177848
0.0052490234375,0.91708374,1.4409744
0.00537109375,0.93310547,1.4642326
0.0054931640625,0.9492645,1.4875709
0.005615234375,0.9654999,1.510974
0.0057373046875,0.98187256,1.5344955
0.005859375,0.9983063,1.558055
0.0059814453125,1.014885,1.5817558
0.006103515625,1.0315323,1.6055022
0.0062255859375,1.0482864,1.6293365
0.00634765625,1.0651932,1.6532661
0.0064697265625,1.0821457,1.6772338
0.006591796875,1.0992279,1.7012893
0.0067138671875,1.1164398,1.7254478
0.0068359375,1.1336823,1.749652
0.0069580078125,1.1511536,1.7739898
0.007080078125,1.1686707,1.7983695
0.0072021484375,1.1862488,1.822795
0.00732421875,1.20401,1.8473579
0.0074462890625,1.2219009,1.8719589
0.007568359375,1.2397842,1.8966552
0.0076904296875,1.2578812,1.9214317
0.0078125,1.2761459,1.9462119
0.0079345703125,1.2944717,1.97116
0.008056640625,1.3129501,1.9961234
0.0081787109375,1.3315735,2.0212126
0.00830078125,1.3501892,2.0463438
0.0084228515625,1.3689423,2.0714865
0.008544921875,1.3878632,2.0967588
0.0086669921875,1.4069214,2.1220846
0.0087890625,1.4261551,2.147502
0.0089111328125,1.4453888,2.1729765
0.009033203125,1.4647598,2.1985197
